season,date,type,subtype,teams,n_teams,players,n_players,players_out,players_in,is_aggregation,text
2022-23,2022-10-10,waiver,,SAS,1,kuhseto01,1,0,0,False,The San Antonio Spurs waived Tommy Kuhse.
2022-23,2022-10-10,waiver,,MEM,1,gilyaja01,1,0,0,False,The Memphis Grizzlies waived Jacob Gilyard.
2022-23,2022-10-10,waiver,,MEM,1,beanju01,1,0,0,False,The Memphis Grizzlies waived Justin Bean.
2022-23,2022-10-10,signing,other_signing,CHI,1,drellhe01,1,0,0,False,The Chicago Bulls signed Henri Drell.
2022-23,2022-10-10,signing,other_signing,BOS,1,reeveaj01,1,0,0,False,The Boston Celtics signed A.J. Reeves.
2022-23,2022-10-10,signing,other_signing,PHI,1,mayssk01,1,0,0,False,The Philadelphia 76ers signed Skylar Mays.
2022-23,2022-10-10,waiver,,PHI,1,mccawpa01,1,0,0,False,The Philadelphia 76ers waived Patrick McCaw.
2022-23,2022-10-10,signing,other_signing,PHI,1,smithju02,1,0,0,False,The Philadelphia 76ers signed Justin Smith.
2022-23,2022-10-10,waiver,,PHI,1,smithju02,1,0,0,False,The Philadelphia 76ers waived Justin Smith.
2022-23,2022-10-10,waiver,,BOS,1,samanlu01,1,0,0,False,The Boston Celtics waived Luka Å amaniÄ.
2022-23,2022-10-10,signing,other_signing,NOP,1,smartja01,1,0,0,False,The New Orleans Pelicans signed Javonte Smart.
2022-23,2022-10-10,waiver,,LAL,1,figuelj01,1,0,0,False,The Los Angeles Lakers waived L.J. Figueroa.
2022-23,2022-10-10,waiver,,PHI,1,mccluma01,1,0,0,False,The Philadelphia 76ers waived Mac McClung.
2022-23,2022-10-10,signing,other_signing,MEM,1,mcderse01,1,0,0,False,The Memphis Grizzlies signed Sean McDermott.
2022-23,2022-10-10,signing,other_signing,DEN,1,randlch01,1,0,0,False,The Denver Nuggets signed Chasson Randle.
2022-23,2022-10-10,waiver,,OKC,1,shackja01,1,0,0,False,The Oklahoma City Thunder waived Jaden Shackelford.
2022-23,2022-10-10,signing,other_signing,DEN,1,goldegr01,1,0,0,False,The Denver Nuggets signed Grant Golden.
2022-23,2022-10-11,signing,other_signing,HOU,1,mitchtr01,1,0,0,False,The Houston Rockets signed Trhae Mitchell.
2022-23,2022-10-11,signing,other_signing,LAL,1,pierrna01,1,0,0,False,The Los Angeles Lakers signed Nate Pierre-Louis.
2022-23,2022-10-11,waiver,,PHO,1,jacksfr01,1,0,0,False,The Phoenix Suns waived Frank Jackson.
2022-23,2022-10-11,waiver,,HOU,1,maledth01,1,0,0,False,The Houston Rockets waived Theo Maledon.
2022-23,2022-10-11,waiver,,DEN,1,gradyke01,1,0,0,False,The Denver Nuggets waived Kellan Grady.
2022-23,2022-10-11,waiver,,CHI,1,drellhe01,1,0,0,False,The Chicago Bulls waived Henri Drell.
2022-23,2022-10-11,waiver,,BOS,1,reeveaj01,1,0,0,False,The Boston Celtics waived A.J. Reeves.
2022-23,2022-10-11,claim,,HOU/MIA,2,daysda01,1,0,0,False,The Houston Rockets claimed Darius Days on waivers from the Miami Heat.
2022-23,2022-10-11,waiver,,HOU,1,harklma01,1,0,0,False,The Houston Rockets waived Maurice Harkless.
2022-23,2022-10-11,signing,other_signing,UTA,1,willije02,1,0,0,False,The Utah Jazz signed Jeenathan Williams.
2022-23,2022-10-11,waiver,,UTA,1,moreseda01,1,0,0,False,The Utah Jazz waived Darryl Morsell.
2022-23,2022-10-11,waiver,,LAL,1,hamilbr01,1,0,0,False,The Los Angeles Lakers waived Bryce Hamilton.
2022-23,2022-10-11,waiver,,OKC,1,gaddyab01,1,0,0,False,The Oklahoma City Thunder waived Abdul Gaddy.
2022-23,2022-10-11,waiver,,SAS,1,brownch05,1,0,0,False,The San Antonio Spurs waived Chaundee Brown Jr..
2022-23,2022-10-11,signing,two_way,IND,1,queentr01,1,0,0,False,The Indiana Pacers signed Trevelin Queen to a two-way contract.
2022-23,2022-10-11,signing,other_signing,PHO,1,armsad01,1,0,0,False,The Phoenix Suns signed Adonis Arms.
2022-23,2022-10-12,waiver,,HOU,1,mitchtr01,1,0,0,False,The Houston Rockets waived Trhae Mitchell.
2022-23,2022-10-12,waiver,,UTA,1,willije02,1,0,0,False,The Utah Jazz waived Jeenathan Williams.
2022-23,2022-10-12,waiver,,BRK,1,kirkwno01,1,0,0,False,The Brooklyn Nets waived Noah Kirkwood.
2022-23,2022-10-12,waiver,,BOS,1,thomabr01,1,0,0,False,The Boston Celtics waived Brodric Thomas.
2022-23,2022-10-12,waiver,,WAS,1,makerma02,1,0,0,False,The Washington Wizards waived Makur Maker.
2022-23,2022-10-12,waiver,,ORL,1,jeffrdr01,1,0,0,False,The Orlando Magic waived Drake Jeffries.
2022-23,2022-10-12,waiver,,DAL,1,stewadj02,1,0,0,False,The Dallas Mavericks waived D.J. Stewart Jr..
2022-23,2022-10-12,waiver,,DAL,1,hallty01,1,0,0,False,The Dallas Mavericks waived Tyler Hall.
2022-23,2022-10-12,waiver,,DAL,1,gueyemo01,1,0,0,False,The Dallas Mavericks waived Mouhamadou Gueye.
2022-23,2022-10-12,waiver,,DAL,1,binghma01,1,0,0,False,The Dallas Mavericks waived Marcus Bingham Jr..
2022-23,2022-10-12,waiver,,POR,1,rhodeja01,1,0,0,False,The Portland Trail Blazers waived Jared Rhoden.
2022-23,2022-10-12,waiver,,POR,1,milleis01,1,0,0,False,The Portland Trail Blazers waived Isaiah Miller.
2022-23,2022-10-12,signing,other_signing,SAS,1,zimmest01,1,0,0,False,The San Antonio Spurs signed Stephen Zimmerman.
2022-23,2022-10-12,signing,other_signing,PHO,1,leesa01,1,0,0,False,The Phoenix Suns signed Saben Lee.
2022-23,2022-10-12,waiver,,PHI,1,mayssk01,1,0,0,False,The Philadelphia 76ers waived Skylar Mays.
2022-23,2022-10-12,waiver,,MIL,1,vildolu01,1,0,0,False,The Milwaukee Bucks waived Luca Vildoza.
2022-23,2022-10-12,signing,other_signing,BRK,1,willido02,1,0,0,False,The Brooklyn Nets signed Donovan Williams.
2022-23,2022-10-12,signing,other_signing,PHI,1,mohamam01,1,0,0,False,The Philadelphia 76ers signed Aminu Mohammed.
2022-23,2022-10-12,signing,other_signing,ORL,1,shittsi01,1,0,0,False,The Orlando Magic signed Simisola Shittu.
2022-23,2022-10-12,signing,other_signing,CHI,1,thompet01,1,0,0,False,The Chicago Bulls signed Ethan Thompson.
2022-23,2022-10-12,waiver,,CHI,1,thompet01,1,0,0,False,The Chicago Bulls waived Ethan Thompson.
2022-23,2022-10-12,signing,other_signing,OKC,1,mokokad01,1,0,0,False,The Oklahoma City Thunder signed Adam Mokoka.
2022-23,2022-10-12,signing,two_way,UTA,1,pottemi01,1,0,0,False,The Utah Jazz signed Micah Potter to a two-way contract.
2022-23,2022-10-12,signing,other_signing,HOU,1,henrypi01,1,0,0,False,The Houston Rockets signed Pierria Henry.
