season,season_end,player_id,player,total_salary,n_teams,teams,salary_cap,pct_of_cap
2017-18,2018,caulewi01,Willie Cauley-Stein,3704160.0,1,SAC,99093000,3.74
2017-18,2018,hieldbu01,Buddy Hield,3675480.0,1,SAC,99093000,3.71
2017-18,2018,bartowi01,Will Barton,3533333.0,1,DEN,99093000,3.57
2017-18,2018,vonleno01,Noah Vonleh,3505233.0,1,CHI,99093000,3.54
2017-18,2018,ntilila01,Frank Ntilikina,3501120.0,1,NYK,99093000,3.53
2017-18,2018,hilarne01,Nene Hilario,3477600.0,1,HOU,99093000,3.51
2017-18,2018,pachuza01,Zaza Pachulia,3477600.0,1,GSW,99093000,3.51
2017-18,2018,danietr01,Troy Daniels,3408520.0,1,PHO,99093000,3.44
2017-18,2018,mudiaem01,Emmanuel Mudiay,3381480.0,1,NYK,99093000,3.41
2017-18,2018,murraja01,Jamal Murray,3355320.0,1,DEN,99093000,3.39
2017-18,2018,paytoel01,Elfrid Payton,3332340.0,1,PHO,99093000,3.36
2017-18,2018,mcderdo01,Doug McDermott,3294994.0,1,DAL,99093000,3.33
2017-18,2018,blackta01,Tarik Black,3290000.0,1,HOU,99093000,3.32
2017-18,2018,evansty01,Tyreke Evans,3290000.0,1,MEM,99093000,3.32
2017-18,2018,meeksjo01,Jodie Meeks,3290000.0,1,WAS,99093000,3.32
2017-18,2018,smithde03,Dennis Smith,3218280.0,1,DAL,99093000,3.25
2017-18,2018,lavinza01,Zach LaVine,3202217.0,1,CHI,99093000,3.23
2017-18,2018,udohek01,Ekpe Udoh,3200000.0,1,UTA,99093000,3.23
2017-18,2018,warretj01,T.J. Warren,3152931.0,1,PHO,99093000,3.18
2017-18,2018,johnsst04,Stanley Johnson,3097800.0,1,DET,99093000,3.13
2017-18,2018,chrisma01,Marquese Chriss,3073800.0,1,PHO,99093000,3.1
2017-18,2018,colliza01,Zach Collins,3057240.0,1,POR,99093000,3.09
2017-18,2018,curryse01,Seth Curry,3028410.0,1,DAL,99093000,3.06
2017-18,2018,ennisja01,James Ennis,3028410.0,1,DET,99093000,3.06
2017-18,2018,kuzmimi01,Mindaugas Kuzminskas,3025035.0,1,NYK,99093000,3.05
2017-18,2018,satorto01,Tomas Satoransky,3000000.0,1,WAS,99093000,3.03
2017-18,2018,afflaar01,Arron Afflalo,2971382.0,2,ORL/SAC,99093000,3.0
2017-18,2018,noguelu01,Lucas Nogueira,2947305.0,1,TOR,99093000,2.97
2017-18,2018,nurkiju01,Jusuf Nurkic,2947305.0,1,POR,99093000,2.97
2017-18,2018,monkma01,Malik Monk,2904480.0,1,CHO,99093000,2.93
2017-18,2018,kaminfr01,Frank Kaminsky,2847600.0,1,CHO,99093000,2.87
2017-18,2018,nichoan01,Andrew Nicholson,2844429.0,1,POR,99093000,2.87
2017-18,2018,poeltja01,Jakob Poeltl,2825640.0,1,TOR,99093000,2.85
2017-18,2018,kennalu01,Luke Kennard,2759280.0,1,DET,99093000,2.78
2017-18,2018,winslju01,Justise Winslow,2705040.0,1,MIA,99093000,2.73
2017-18,2018,cartemi01,Michael Carter-Williams,2700000.0,1,CHO,99093000,2.72
2017-18,2018,makerth01,Thon Maker,2684160.0,1,MIL,99093000,2.71
2017-18,2018,osmande01,Cedi Osman,2642857.0,1,CLE,99093000,2.67
2017-18,2018,mitchdo01,Donovan Mitchell,2621280.0,1,UTA,99093000,2.65
2017-18,2018,turnemy01,Myles Turner,2569920.0,1,IND,99093000,2.59
2017-18,2018,papagge01,Georgios Papagiannis,2560916.0,2,POR/SAC,99093000,2.58
2017-18,2018,harriga01,Gary Harris,2550055.0,1,DEN,99093000,2.57
2017-18,2018,sabondo01,Domantas Sabonis,2550000.0,1,IND,99093000,2.57
2017-18,2018,bullore01,Reggie Bullock,2500000.0,1,DET,99093000,2.52
2017-18,2018,delanma01,Malcolm Delaney,2500000.0,1,ATL,99093000,2.52
2017-18,2018,ginobma01,Manu Ginobili,2500000.0,1,SAS,99093000,2.52
2017-18,2018,adebaba01,Bam Adebayo,2490360.0,1,MIA,99093000,2.51
2017-18,2018,cabocbr01,Bruno Caboclo,2451225.0,1,SAC,99093000,2.47
2017-18,2018,pricero01,Ronnie Price,2442455.0,1,OKC,99093000,2.46
2017-18,2018,lylestr01,Trey Lyles,2441400.0,1,DEN,99093000,2.46
2017-18,2018,princta02,Taurean Waller-Prince,2422560.0,1,ATL,99093000,2.44
2017-18,2018,saricda01,Dario Saric,2422560.0,1,PHI,99093000,2.44
2017-18,2018,rosede01,Derrick Rose,2397421.0,3,CLE/MIN/UTA,99093000,2.42
2017-18,2018,hoodro01,Rodney Hood,2386864.0,1,CLE,99093000,2.41
2017-18,2018,jacksju01,Justin Jackson,2365560.0,1,SAC,99093000,2.39
2017-18,2018,napiesh01,Shabazz Napier,2361360.0,1,POR,99093000,2.38
2017-18,2018,capelca01,Clint Capela,2334520.0,1,HOU,99093000,2.36
2017-18,2018,collini01,Nick Collison,2328652.0,1,OKC,99093000,2.35
2017-18,2018,bookede01,Devin Booker,2319360.0,1,PHO,99093000,2.34
2017-18,2018,cunnida01,Dante Cunningham,2300000.0,1,BRK,99093000,2.32
2017-18,2018,pattoju01,Justin Patton,2247480.0,1,MIN,99093000,2.27
2017-18,2018,yabusgu01,Guerschon Yabusele,2247480.0,1,BOS,99093000,2.27
2017-18,2018,ellismo01,Monta Ellis,2245400.0,1,IND,99093000,2.27
2017-18,2018,payneca01,Cameron Payne,2203440.0,1,CHI,99093000,2.22
2017-18,2018,valende01,Denzel Valentine,2186400.0,1,CHI,99093000,2.21
2017-18,2018,anderky01,Kyle Anderson,2151704.0,1,SAS,99093000,2.17
2017-18,2018,wilsodj01,D.J. Wilson,2135040.0,1,MIL,99093000,2.15
2017-18,2018,barnema02,Matt Barnes,2133542.0,1,SAC,99093000,2.15
2017-18,2018,greenje02,Jeff Green,2116955.0,1,CLE,99093000,2.14
2017-18,2018,chalmma01,Mario Chalmers,2106407.0,1,MEM,99093000,2.13
2017-18,2018,baldwwa01,Wade Baldwin,2104292.0,2,MEM/POR,99093000,2.12
2017-18,2018,milleda01,Darius Miller,2100000.0,1,NOP,99093000,2.12
2017-18,2018,oubreke01,Kelly Oubre,2093040.0,1,WAS,99093000,2.11
2017-18,2018,hernaju01,Juan Hernangomez,2076840.0,1,DEN,99093000,2.1
2017-18,2018,vaughra01,Rashad Vaughn,2055298.0,2,NOP/ORL,99093000,2.07
2017-18,2018,leaftj01,T.J. Leaf,2028360.0,1,IND,99093000,2.05
2017-18,2018,hawessp01,Spencer Hawes,2007059.0,1,MIL,99093000,2.03
2017-18,2018,fraziti01,Tim Frazier,2000000.0,1,WAS,99093000,2.02
2017-18,2018,roziete01,Terry Rozier,1988520.0,1,BOS,99093000,2.01
2017-18,2018,babbilu01,Luke Babbitt,1974159.0,1,MIA,99093000,1.99
2017-18,2018,collijo01,John Collins,1936920.0,1,ATL,99093000,1.95
2017-18,2018,varejan01,Anderson Varejao,1913345.0,1,POR,99093000,1.93
2017-18,2018,duncati01,Tim Duncan,1881250.0,1,SAS,99093000,1.9
2017-18,2018,sandela01,Larry Sanders,1865547.0,1,MIL,99093000,1.88
2017-18,2018,sessira01,Ramon Sessions,1862088.0,2,NYK/WAS,99093000,1.88
2017-18,2018,gilesha01,Harry Giles,1859400.0,1,SAC,99093000,1.88
2017-18,2018,willitr02,Troy Williams,1842176.0,2,HOU/NYK,99093000,1.86
2017-18,2018,dekkesa01,Sam Dekker,1794600.0,1,LAC,99093000,1.81
2017-18,2018,fergute01,Terrance Ferguson,1785000.0,1,OKC,99093000,1.8
2017-18,2018,ellenhe01,Henry Ellenson,1780800.0,1,DET,99093000,1.8
2017-18,2018,moreler01,Eric Moreland,1739333.0,1,DET,99093000,1.76
2017-18,2018,grantje02,Jerian Grant,1713840.0,1,CHI,99093000,1.73
2017-18,2018,allenja01,Jarrett Allen,1713720.0,1,BRK,99093000,1.73
2017-18,2018,acyqu01,Quincy Acy,1709538.0,1,BRK,99093000,1.73
2017-18,2018,zellety01,Tyler Zeller,1709538.0,1,MIL,99093000,1.73
2017-18,2018,beaslma01,Malik Beasley,1700640.0,1,DEN,99093000,1.72
2017-18,2018,dunlemi02,Mike Dunleavy,1662500.0,1,ATL,99093000,1.68
2017-18,2018,anunoog01,OG Anunoby,1645200.0,1,TOR,99093000,1.66
2017-18,2018,wrighde01,Delon Wright,1645200.0,1,TOR,99093000,1.66
2017-18,2018,zizican01,Ante Zizic,1645200.0,1,CLE,99093000,1.66
2017-18,2018,leverca01,Caris LeVert,1632480.0,1,BRK,99093000,1.65
2017-18,2018,anderju01,Justin Anderson,1579440.0,1,PHI,99093000,1.59
2017-18,2018,lydonty01,Tyler Lydon,1579440.0,1,DEN,99093000,1.59
2017-18,2018,witheje01,Jeff Withey,1577320.0,1,DAL,99093000,1.59
2017-18,2018,bembrde01,DeAndre' Bembry,1567200.0,1,ATL,99093000,1.58
2017-18,2018,muhamsh01,Shabazz Muhammad,1562819.0,2,MIL/MIN,99093000,1.58
2017-18,2018,liggide01,DeAndre Liggins,1538578.0,3,ATL/MIL/NOP,99093000,1.55
2017-18,2018,dinwisp01,Spencer Dinwiddie,1524305.0,1,BRK,99093000,1.54
2017-18,2018,ennisty01,Tyler Ennis,1524305.0,1,LAL,99093000,1.54
2017-18,2018,grantje01,Jerami Grant,1524305.0,1,OKC,99093000,1.54
2017-18,2018,harrijo01,Joe Harris,1524305.0,1,BRK,99093000,1.54
2017-18,2018,lauvejo01,Joffrey Lauvergne,1524305.0,1,SAS,99093000,1.54
2017-18,2018,obryajo01,Johnny O'Bryant,1524305.0,1,NYK,99093000,1.54
2017-18,2018,robingl02,Glenn Robinson,1524305.0,1,IND,99093000,1.54
2017-18,2018,stoneju01,Julyan Stone,1524305.0,1,CHO,99093000,1.54
2017-18,2018,portibo01,Bobby Portis,1516320.0,1,CHI,99093000,1.53
2017-18,2018,richama01,Malachi Richardson,1504560.0,1,TOR,99093000,1.52
2017-18,2018,allento01,Tony Allen,1471382.0,1,CHI,99093000,1.48
2017-18,2018,beaslmi01,Michael Beasley,1471382.0,1,NYK,99093000,1.48
2017-18,2018,brookaa01,Aaron Brooks,1471382.0,1,MIN,99093000,1.48
2017-18,2018,caldejo01,Jose Calderon,1471382.0,1,CLE,99093000,1.48
2017-18,2018,casspom01,Omri Casspi,1471382.0,1,GSW,99093000,1.48
2017-18,2018,clarkia01,Ian Clark,1471382.0,1,NOP,99093000,1.48
2017-18,2018,connapa01,Pat Connaughton,1471382.0,1,POR,99093000,1.48
2017-18,2018,feltora01,Raymond Felton,1471382.0,1,OKC,99093000,1.48
2017-18,2018,harremo01,Montrezl Harrell,1471382.0,1,LAC,99093000,1.48
2017-18,2018,hasleud01,Udonis Haslem,1471382.0,1,MIA,99093000,1.48
2017-18,2018,holliro01,Rondae Hollis-Jefferson,1471382.0,1,BRK,99093000,1.48
2017-18,2018,holmeri01,Richaun Holmes,1471382.0,1,PHI,99093000,1.48
2017-18,2018,huestjo01,Josh Huestis,1471382.0,1,OKC,99093000,1.48
2017-18,2018,jackja01,Jarrett Jack,1471382.0,1,NYK,99093000,1.48
2017-18,2018,jokicni01,Nikola Jokic,1471382.0,1,DEN,99093000,1.48
2017-18,2018,jonesty01,Tyus Jones,1471382.0,1,MIN,99093000,1.48
2017-18,2018,larkish01,Shane Larkin,1471382.0,1,BOS,99093000,1.48
2017-18,2018,looneke01,Kevon Looney,1471382.0,1,GSW,99093000,1.48
2017-18,2018,martija01,Jarell Martin,1471382.0,1,MEM,99093000,1.48
2017-18,2018,mbahalu01,Luc Mbah a Moute,1471382.0,1,HOU,99093000,1.48
2017-18,2018,mccontj01,T.J. McConnell,1471382.0,1,PHI,99093000,1.48
2017-18,2018,mcculch01,Chris McCullough,1471382.0,1,WAS,99093000,1.48
2017-18,2018,mcgeeja01,JaVale McGee,1471382.0,1,GSW,99093000,1.48
2017-18,2018,mejrisa01,Salah Mejri,1471382.0,1,DAL,99093000,1.48
2017-18,2018,mickejo01,Jordan Mickey,1471382.0,1,MIA,99093000,1.48
2017-18,2018,nancela02,Larry Nance,1471382.0,1,CLE,99093000,1.48
2017-18,2018,netora01,Raul Neto,1471382.0,1,UTA,99093000,1.48
2017-18,2018,powelno01,Norman Powell,1471382.0,1,TOR,99093000,1.48
2017-18,2018,reedwi02,Willie Reed,1471382.0,1,CHI,99093000,1.48
2017-18,2018,richajo01,Josh Richardson,1471382.0,1,MIA,99093000,1.48
2017-18,2018,scottmi01,Mike Scott,1471382.0,1,WAS,99093000,1.48
2017-18,2018,speigma01,Marreese Speights,1471382.0,1,ORL,99093000,1.48
2017-18,2018,terryja01,Jason Terry,1471382.0,1,MIL,99093000,1.48
2017-18,2018,westda01,David West,1471382.0,1,GSW,99093000,1.48
2017-18,2018,youngjo01,Joe Young,1471382.0,1,IND,99093000,1.48
2017-18,2018,korkmfu01,Furkan Korkmaz,1465920.0,1,PHI,99093000,1.48
2017-18,2018,swanica01,Caleb Swanigan,1465920.0,1,POR,99093000,1.48
2017-18,2018,hernawi01,Willy Hernangomez,1435750.0,1,CHO,99093000,1.45
2017-18,2018,whiteok01,Okaro White,1423849.0,2,ATL/CLE,99093000,1.44
2017-18,2018,kuzmaky01,Kyle Kuzma,1423560.0,1,LAL,99093000,1.44
2017-18,2018,bradlto01,Tony Bradley,1414920.0,1,UTA,99093000,1.43
2017-18,2018,whitede01,Derrick White,1404600.0,1,SAS,99093000,1.42
2017-18,2018,hartjo01,Josh Hart,1394520.0,1,LAL,99093000,1.41
2017-18,2018,luwawti01,Timothe Luwawu-Cabarrot,1386600.0,1,PHI,99093000,1.4
2017-18,2018,stonedi01,Diamond Stone,1362611.0,2,ATL/CHI,99093000,1.38
2017-18,2018,martike02,Kevin Martin,1360305.0,1,MIN,99093000,1.37
2017-18,2018,johnsbr02,Brice Johnson,1331160.0,1,MEM,99093000,1.34
2017-18,2018,bertada01,Davis Bertans,1312611.0,1,SAS,99093000,1.32
2017-18,2018,bolomjo01,Joel Bolomboy,1312611.0,2,MIL/UTA,99093000,1.32
2017-18,2018,brogdma01,Malcolm Brogdon,1312611.0,1,MIL,99093000,1.32
2017-18,2018,davisde01,Deyonta Davis,1312611.0,1,MEM,99093000,1.32
2017-18,2018,diallch01,Cheick Diallo,1312611.0,1,NOP,99093000,1.32
2017-18,2018,ferreyo01,Yogi Ferrell,1312611.0,1,DAL,99093000,1.32
2017-18,2018,finnedo01,Dorian Finney-Smith,1312611.0,1,DAL,99093000,1.32
2017-18,2018,forbebr01,Bryn Forbes,1312611.0,1,SAS,99093000,1.32
2017-18,2018,georgma01,Marcus Georges-Hunt,1312611.0,1,MIN,99093000,1.32
2017-18,2018,grahatr01,Treveon Graham,1312611.0,1,CHO,99093000,1.32
2017-18,2018,hammoaj01,A.J. Hammons,1312611.0,1,MIA,99093000,1.32
2017-18,2018,harrian01,Andrew Harrison,1312611.0,1,MEM,99093000,1.32
2017-18,2018,jonesda03,Damian Jones,1312611.0,1,GSW,99093000,1.32
2017-18,2018,labissk01,Skal Labissiere,1312611.0,1,SAC,99093000,1.32
2017-18,2018,laymaja01,Jake Layman,1312611.0,1,POR,99093000,1.32
2017-18,2018,mccawpa01,Patrick McCaw,1312611.0,1,GSW,99093000,1.32
2017-18,2018,mcclesh01,Sheldon Mac,1312611.0,1,ATL,99093000,1.32
2017-18,2018,mcgruro01,Rodney McGruder,1312611.0,1,MIA,99093000,1.32
2017-18,2018,murrade01,Dejounte Murray,1312611.0,1,SAS,99093000,1.32
2017-18,2018,nwabada01,David Nwaba,1312611.0,1,CHI,99093000,1.32
2017-18,2018,onuakch01,Chinanu Onuaku,1312611.0,1,HOU,99093000,1.32
2017-18,2018,seldewa01,Wayne Selden,1312611.0,1,MEM,99093000,1.32
2017-18,2018,siakapa01,Pascal Siakam,1312611.0,1,TOR,99093000,1.32
2017-18,2018,taylois01,Isaiah Taylor,1312611.0,1,ATL,99093000,1.32
2017-18,2018,ulisty01,Tyler Ulis,1312611.0,1,PHO,99093000,1.32
2017-18,2018,vanvlfr01,Fred VanVleet,1312611.0,1,TOR,99093000,1.32
2017-18,2018,whiteis01,Isaiah Whitehead,1312611.0,1,BRK,99093000,1.32
2017-18,2018,zipsepa01,Paul Zipser,1312611.0,1,CHI,99093000,1.32
2017-18,2018,zubaciv01,Ivica Zubac,1312611.0,1,LAL,99093000,1.32
2017-18,2018,ojelese01,Semi Ojeleye,1291892.0,1,BOS,99093000,1.3
2017-18,2018,canaais01,Isaiah Canaan,1251012.0,3,CHI/HOU/PHO,99093000,1.26
2017-18,2018,brownbo02,Bobby Brown,1230186.0,1,HOU,99093000,1.24
2017-18,2018,masonfr01,Frank Mason,1184385.0,1,SAC,99093000,1.2
2017-18,2018,naderab01,Abdel Nader,1167333.0,1,BOS,99093000,1.18
2017-18,2018,bogutan01,Andrew Bogut,1105123.0,1,LAL,99093000,1.12
2017-18,2018,dotsoda01,Damyean Dotson,1100000.0,1,NYK,99093000,1.11
2017-18,2018,piercpa01,Paul Pierce,1096080.0,1,LAC,99093000,1.11
2017-18,2018,iwundwe01,Wesley Iwundu,1050000.0,1,ORL,99093000,1.06
2017-18,2018,jeancli01,Livio Jean-Charles,1035200.0,1,SAS,99093000,1.04
2017-18,2018,wilkida02,Damien Wilkins,1016617.0,1,IND,99093000,1.03
2017-18,2018,hamilju01,Justin Hamilton,1000000.0,1,TOR,99093000,1.01
2017-18,2018,hendege02,Gerald Henderson,1000000.0,1,PHI,99093000,1.01
2017-18,2018,anigbik01,Ike Anigbogu,950000.0,1,IND,99093000,0.96
2017-18,2018,rabbiv01,Ivan Rabb,950000.0,1,MEM,99093000,0.96
2017-18,2018,zagorra01,Rade Zagorac,950000.0,1,MEM,99093000,0.96
2017-18,2018,thompja02,Jason Thompson,945126.0,1,GSW,99093000,0.95
2017-18,2018,brussni01,Nicolas Brussino,905249.0,1,ATL,99093000,0.91
2017-18,2018,greenge01,Gerald Green,872854.0,1,HOU,99093000,0.88
2017-18,2018,webstma02,Martell Webster,833333.0,1,WAS,99093000,0.84
2017-18,2018,bacondw01,Dwayne Bacon,815615.0,1,CHO,99093000,0.82
2017-18,2018,belljo01,Jordan Bell,815615.0,1,GSW,99093000,0.82
2017-18,2018,birchkh01,Khem Birch,815615.0,1,ORL,99093000,0.82
2017-18,2018,brookdi01,Dillon Brooks,815615.0,1,MEM,99093000,0.82
2017-18,2018,brownst02,Sterling Brown,815615.0,1,MIL,99093000,0.82
2017-18,2018,bryanth01,Thomas Bryant,815615.0,1,LAL,99093000,0.82
2017-18,2018,dorsety01,Tyler Dorsey,815615.0,1,ATL,99093000,0.82
2017-18,2018,evansja01,Jawun Evans,815615.0,1,LAC,99093000,0.82
2017-18,2018,jacksfr01,Frank Jackson,815615.0,1,NOP,99093000,0.82
2017-18,2018,johnsda04,Dakari Johnson,815615.0,1,OKC,99093000,0.82
2017-18,2018,klebima01,Maxi Kleber,815615.0,1,DAL,99093000,0.82
2017-18,2018,mckinal01,Alfonzo McKinnie,815615.0,1,TOR,99093000,0.82
2017-18,2018,onealro01,Royce O'Neale,815615.0,1,UTA,99093000,0.82
2017-18,2018,paulbr01,Brandon Paul,815615.0,1,SAS,99093000,0.82
2017-18,2018,qizh01,Zhou Qi,815615.0,1,HOU,99093000,0.82
2017-18,2018,reedda01,Davon Reed,815615.0,1,PHO,99093000,0.82
2017-18,2018,theisda01,Daniel Theis,815615.0,1,BOS,99093000,0.82
2017-18,2018,thornsi01,Sindarius Thornwell,815615.0,1,LAC,99093000,0.82
2017-18,2018,burketr01,Trey Burke,784160.0,1,NYK,99093000,0.79
2017-18,2018,poythal01,Alex Poythress,778668.0,1,IND,99093000,0.79
2017-18,2018,okafoem01,Emeka Okafor,774914.0,1,NOP,99093000,0.78
2017-18,2018,buyckdw01,Dwight Buycks,748160.0,1,DET,99093000,0.76
2017-18,2018,cavanty01,Tyler Cavanaugh,729919.0,1,ATL,99093000,0.74
2017-18,2018,delfica01,Carlos Delfino,650000.0,1,LAC,99093000,0.66
2017-18,2018,butleca01,Caron Butler,517220.0,1,SAC,99093000,0.52
2017-18,2018,farmajo01,Jordan Farmar,510921.0,1,LAC,99093000,0.52
2017-18,2018,barbole01,Leandro Barbosa,500000.0,1,PHO,99093000,0.5
2017-18,2018,gbinimi01,Michael Gbinije,500000.0,1,DET,99093000,0.5
2017-18,2018,pleisti01,Tibor Pleiss,500000.0,1,PHI,99093000,0.5
2017-18,2018,feldeka01,Kay Felder,489448.0,2,CHI/DET,99093000,0.49
2017-18,2018,jonesde02,Derrick Jones,400458.0,2,MIA/PHO,99093000,0.4
2017-18,2018,colliky01,Kyle Collinsworth,382464.0,1,DAL,99093000,0.39
2017-18,2018,willicj01,C.J. Williams,375000.0,1,LAC,99093000,0.38
2017-18,2018,ezelife01,Festus Ezeli,333334.0,1,POR,99093000,0.34
2017-18,2018,watsocj01,C.J. Watson,333334.0,1,ORL,99093000,0.34
2017-18,2018,brookma01,MarShon Brooks,332477.0,1,MEM,99093000,0.34
2017-18,2018,mekelga01,Gal Mekel,315760.0,1,DAL,99093000,0.32
2017-18,2018,crawfjo02,Jordan Crawford,308190.0,1,NOP,99093000,0.31
2017-18,2018,oliveca01,Cameron Oliver,300000.0,1,HOU,99093000,0.3
2017-18,2018,jennibr01,Brandon Jennings,297169.0,1,MIL,99093000,0.3
2017-18,2018,weartr01,Travis Wear,296636.0,1,LAL,99093000,0.3
2017-18,2018,harrish01,Shaquille Harrison,267160.0,1,PHO,99093000,0.27
2017-18,2018,radulmi01,Miroslav Raduljica,252043.0,1,LAC,99093000,0.25
2017-18,2018,hayesni01,Nigel Hayes,243536.0,4,LAL/NYK/SAC/TOR,99093000,0.25
2017-18,2018,clevean01,Antonius Cleveland,225792.0,2,ATL/DAL,99093000,0.23
2017-18,2018,drewla02,Larry Drew,222477.0,2,NOP/PHI,99093000,0.22
2017-18,2018,morrija01,Jaylen Morris,193536.0,1,ATL,99093000,0.2
2017-18,2018,stockda01,David Stockton,192813.0,1,UTA,99093000,0.19
2017-18,2018,eddieja01,Jarell Eddie,183482.0,2,BOS/CHI,99093000,0.19
2017-18,2018,harriaa01,Aaron Harrison,174571.0,1,DAL,99093000,0.18
2017-18,2018,chrisra01,Rakeem Christmas,172552.0,1,IND,99093000,0.17
2017-18,2018,jacksde01,Demetrius Jackson,167017.0,3,BOS/HOU/PHI,99093000,0.17
2017-18,2018,frankja01,Jamaal Franklin,163296.0,1,MEM,99093000,0.16
2017-18,2018,purviro01,Rodney Purvis,161280.0,1,ORL,99093000,0.16
2017-18,2018,teaguma01,Marquis Teague,157945.0,1,MEM,99093000,0.16
2017-18,2018,felixca01,Carrick Felix,140902.0,1,WAS,99093000,0.14
2017-18,2018,cookqu01,Quinn Cook,139832.0,3,ATL/GSW/NOP,99093000,0.14
2017-18,2018,leeda03,Damion Lee,138240.0,1,ATL,99093000,0.14
2017-18,2018,evansje01,Jeremy Evans,133129.0,1,ATL,99093000,0.13
2017-18,2018,weberbr01,Briante Weber,133129.0,3,HOU/LAL/MEM,99093000,0.13
2017-18,2018,grayjo01,Josh Gray,101376.0,1,PHO,99093000,0.1
2017-18,2018,mcdankj01,K.J. McDaniels,100000.0,1,TOR,99093000,0.1
2017-18,2018,niangge01,Georges Niang,100000.0,2,IND/UTA,99093000,0.1
2017-18,2018,plumlma02,Marshall Plumlee,100000.0,2,MIL/NYK,99093000,0.1
2017-18,2018,quartti01,Tim Quarterman,96406.0,1,HOU,99093000,0.1
2017-18,2018,lemonwa01,"Walt Lemon, Jr.",92160.0,1,NOP,99093000,0.09
2017-18,2018,mitrona01,Naz Mitrou-Long,92160.0,1,UTA,99093000,0.09
2017-18,2018,jamesmi02,Mike James,87552.0,2,NOP/PHO,99093000,0.09
2017-18,2018,johnsja04,Jaylen Johnson,87552.0,1,CHI,99093000,0.09
2017-18,2018,rushbr01,Brandon Rush,83129.0,1,POR,99093000,0.08
2017-18,2018,willide02,Derrick Williams,83129.0,1,LAL,99093000,0.08
2017-18,2018,faircj02,C.J. Fair,82944.0,1,CHI,99093000,0.08
2017-18,2018,hopsosc01,Scotty Hopson,74159.0,1,DAL,99093000,0.07
2017-18,2018,silasxa01,Xavier Silas,74159.0,1,BOS,99093000,0.07
2017-18,2018,beachvj01,V.J. Beachem,50000.0,1,LAL,99093000,0.05
2017-18,2018,blueva01,Vander Blue,50000.0,1,LAL,99093000,0.05
2017-18,2018,ochefda01,Daniel Ochefu,50000.0,1,WAS,99093000,0.05
2017-18,2018,mckintr01,Trey McKinney-Jones,46080.0,1,IND,99093000,0.05
2017-18,2018,nashle01,Le'Bryan Nash,46080.0,1,HOU,99093000,0.05
2017-18,2018,rathaxa01,Xavier Rathan-Mayes,46080.0,1,MEM,99093000,0.05
2017-18,2018,thornma02,Marcus Thornton,46080.0,1,CLE,99093000,0.05
2017-18,2018,warneja01,Jameel Warney,46080.0,1,DAL,99093000,0.05
2017-18,2018,gibsojo01,Jonathan Gibson,44495.0,1,BOS,99093000,0.04
2017-18,2018,johnsom01,Omari Johnson,27648.0,1,MEM,99093000,0.03
2017-18,2018,johnsch04,Chris Johnson,25000.0,1,HOU,99093000,0.03
2017-18,2018,toupaax01,Axel Toupane,25000.0,1,NOP,99093000,0.03
2017-18,2018,udrihbe01,Beno Udrih,25000.0,1,DET,99093000,0.03
2017-18,2018,ingraan01,Andre Ingram,13824.0,1,LAL,99093000,0.01
2017-18,2018,perkike01,Kendrick Perkins,13156.0,1,CLE,99093000,0.01
2017-18,2018,lawsoty01,Ty Lawson,8313.0,1,WAS,99093000,0.01
2017-18,2018,uthofja01,Jarrod Uthoff,7416.0,1,IND,99093000,0.01
2017-18,2018,jacksaa01,Aaron Jackson,4608.0,1,HOU,99093000,0.0
2017-18,2018,jeffeam01,Amile Jefferson,4608.0,1,MIN,99093000,0.0
2017-18,2018,allenka01,Kadeem Allen,0.0,1,BOS,99093000,0.0
2017-18,2018,arcidry01,Ryan Arcidiacono,0.0,1,CHI,99093000,0.0
2017-18,2018,artisja01,Jamel Artis,0.0,1,ORL,99093000,0.0
2017-18,2018,birdja01,Jabari Bird,0.0,1,BOS,99093000,0.0
2017-18,2018,blakean01,Antonio Blakeney,0.0,1,CHI,99093000,0.0
2017-18,2018,bouchch01,Chris Boucher,0.0,1,GSW,99093000,0.0
2017-18,2018,brownan02,Anthony Brown,0.0,1,MIN,99093000,0.0
2017-18,2018,brownlo01,Lorenzo Brown,0.0,1,TOR,99093000,0.0
2017-18,2018,brownma02,Markel Brown,0.0,1,HOU,99093000,0.0
2017-18,2018,carusal01,Alex Caruso,0.0,1,LAL,99093000,0.0
2017-18,2018,clavegi01,Gian Clavell,0.0,1,DAL,99093000,0.0
2017-18,2018,cookech01,Charles Cooke,0.0,1,NOP,99093000,0.0
2017-18,2018,cooleja01,Jack Cooley,0.0,1,SAC,99093000,0.0
2017-18,2018,costema01,Matt Costello,0.0,1,SAS,99093000,0.0
2017-18,2018,craigto01,Torrey Craig,0.0,1,DEN,99093000,0.0
2017-18,2018,doylemi01,Milton Doyle,0.0,1,BRK,99093000,0.0
2017-18,2018,doziepj01,PJ Dozier,0.0,1,OKC,99093000,0.0
2017-18,2018,griffer01,Eric Griffin,0.0,1,UTA,99093000,0.0
2017-18,2018,hamilda02,Daniel Hamilton,0.0,1,OKC,99093000,0.0
2017-18,2018,hearnre01,Reggie Hearn,0.0,1,DET,99093000,0.0
2017-18,2018,henrymy01,Myke Henry,0.0,1,MEM,99093000,0.0
2017-18,2018,hicksis01,Isaiah Hicks,0.0,1,NYK,99093000,0.0
2017-18,2018,hillida01,Darrun Hilliard,0.0,1,SAS,99093000,0.0
